1256,曲,,"It looks like the mouth of Bender the robot, from Matt Groening´s animated series ""Futurama"". Thus, I use the character Bender the robot as a primitive.","Also means ""melody"". Think of it as a pictogram of a guitar where you have to bend the strings to make a melody.",キョク,ま.がる、ま.げる,"婉曲(えんきょく): euphemistic, circumlocution, roundabout, indirect, insinuating<br>戯曲(ぎきょく): play, drama<br>曲(きょく): tune, piece of music<br>曲がる(まがる): to turn, to bend<br>曲線(きょくせん): curve<br>作曲(さっきょく): composition, setting (of music)<br>曲げる(まげる): bend, lean, be crooked<br>曲る(まがる): curve, be bent, be crooked, turn","曲がる (ま.がる), 曲げる (ま.げる)",굽을 곡
1257,曹,,A space cadet eager to make one bend around the sun. (a dangerous maneuver).,Bender lasted just one day in the space cadets.,ソウ、ゾウ,つかさ、ともがら、へや,,,무리 조/성 조
1258,遭,,Close encounters of the third kind. The space cadet encounters aliens on the road.,"Bender the cadet (see frame 1172) has an ""encounter of the third kind"" on the road. Reference to Steven Spielberg´s 1977 movie ""Close Encounters of the Third Kind"". Also a reference to popular stories of people reportedly chased by UFO´s while driving on the road.",ソウ,あ.う、あ.わせる,"遭難(そうなん): disaster, shipwreck, accident<br>遭う(あう): meet, encounter (often something unpleasant)",遭う (あ.う),만날 조
1259,漕,,"Bender the cadet (see frame 1172) is rowing, during some army exercise, and he´s very afraid of water (Bender is a robot).","The space cadet is in training, rowing in the water (see it splash).",ソウ,こ.ぐ、はこ.ぶ,"漕ぐ(こぐ): to row, to scull, to pedal",,배로 실어 나를  조
1260,槽,,"Also as part of some army survival exercise, the cadets (including Bender see frame 1172) are sent into the woods to build a vat (for collecting water for example).","Bender the Cadet (kudos to Fuaburisu) is found on an army training exercise, hiding behind a tree, getting drunk on the famous scotch whiskey Vat 69.",ソウ,ふね,,,구유 조
1261,斗,"* Since we already have a primitive element for a ""dipper"" - namely, the <i>ladle</i> - we shall let this one stand for a <i>measuring cup</i>. By the way, it would make a rather large one, since the kanji is also used for a measure of about 18 liters!","Since the meaning of ""big dipper"" is rather specific and the sense of measurement seems to be a more common usage, I concentrate on the primative meaning of measuring cup. This is a pictograph, with the first two strokes representing the measuring ticks on the side of the cup.","Is it just me, or do all of these traditional kanji pictographs look like they were drawn by a retarded bunny rabbit?",ト、トウ,,,,"말 두/싸울 두, 싸울 투, 싸울 각"
1262,料,,"When buying rice, the fee is calculated by the cup. Naturally we don´t just use any cup; it has to be a proper measuring cup.",Samurai(s) once received their fee in the form of rice that had been carefully weighed in a measuring cup beforehand.,リョウ,,"衣料(いりょう): clothing<br>香辛料(こうしんりょう): spices<br>燃料(ねんりょう): fuel<br>肥料(ひりょう): manure, fertilizer<br>料(りょう): material, charge, rate, fee<br>給料(きゅうりょう): salary, wages<br>原料(げんりょう): raw materials<br>材料(ざいりょう): ingredients, material<br>食料(しょくりょう): food<br>資料(しりょう): materials, data<br>送料(そうりょう): postage<br>調味料(ちょうみりょう): condiment, seasoning<br>無料(むりょう): free, no charge<br>有料(ゆうりょう): admission-paid, toll<br>料金(りょうきん): fee, charge, fare<br>食料品(しょくりょうひん): foods<br>料理(りょうり): cooking, cookery, cuisine",,헤아릴 료(요)
1263,科,,The national DEPARTMENT of WHEATS and MEASURES. Get it? This one was hard until I came up with this.,Agriculture/astronomy departments...　　　　　　　　　　　　　　RTK2:　カ　科学　かがく (science).,カ,,"亜科(あか): suborder, subfamily<br>科(か): department, section<br>眼科(がんか): ophthalmology<br>教科(きょうか): subject, curriculum<br>産婦人科(さんふじんか): maternity and gynecology department<br>歯科(しか): dentistry<br>耳鼻科(じびか): otolaryngology<br>小児科(しょうにか): pediatrics<br>百科事典(ひゃっかじてん): encyclopedia<br>百科辞典(ひゃっかじてん): encyclopedia<br>学科(がっか): study subject, course of study<br>科目(かもく): (school) subject, curriculum, course<br>教科書(きょうかしょ): text book<br>外科(げか): surgical department<br>自然科学(しぜんかがく): natural science<br>社会科学(しゃかいかがく): social science<br>人文科学(じんぶんかがく): social sciences, humanities<br>内科(ないか): internist clinic, internal medicine<br>理科(りか): science<br>科学(かがく): science",,과목 과
1264,図,,"Can´t see direct relation to Big Dipper (#1177) since its writing order is completely different. As raulir noted, it´s written as overlapping at the last stroke of ツ and the first of メ. I take it as a pictograph or treasure map. Two dots represent big trees and the cross (marking the treasure) is placed relative to them.","A pictograph of a treasure map. Two steps east then X marks the spot. 図る はかる attempt, deceive; 地図 ちず map; 意図する いとする make a goal, intend to do.",ズ、ト,え、はか.る,"意図(いと): intention, aim, design<br>指図(さしず): instruction, mandate<br>図々しい(ずうずうしい): impudent, shameless<br>図る(はかる): to plot, to attempt, to plan, to take in, to deceive, to devise, to design, to refer A to B<br>合図(あいず): sign, signal<br>図(ず): drawing, picture, illustration<br>図鑑(ずかん): picture book<br>図形(ずけい): figure<br>図表(ずひょう): chart, diagram, graph<br>図書(としょ): books<br>地図(ちず): map<br>図書館(としょかん): library","図画 (ずが), 図表 (ずひょう), 地図 (ちず), 図る (はか.る)",그림 도
1265,用,"* As a primitive element, we shall substitute the image of a <i>screwdriver</i>, perhaps the most <i>utilized</i> of all tools around the house.","To tenderize meat in an emergency wilderness situation, just utilize your walking stick!","I´ll confuse this with use (#990), so build a distinction right from the start. For me, ""utilize"" has an artificial, business-speak connotation; you only utilize ""utilize"" when you´re trying to puff up what you´re saying and sound important. So: ""BioTools Inc introduces the FG2000 screwdriver, utilizing the our latest FleshGrip(tm) technology!"" I´m seeing this as a picture of a stubby screwdriver with a handle made of flesh, a short shaft, and prongs to hold a screw in place until you drive it.",ヨウ,もち.いる,"運用(うんよう): making use of, application, investment, practical use<br>慣用(かんよう): common, customary<br>兼用(けんよう): multi-use, combined use, combination, serving two purposes<br>公用(こうよう): government business, public use, public expense<br>雇用(こよう): employment (long term), hire<br>採用(さいよう): use, adopt<br>作用(さよう): action, operation, effect, function<br>私用(しよう): personal use, private business<br>使用人(しようにん): employee, servant<br>専用(せんよう): exclusive use, personal use<br>代用(だいよう): substitution<br>無用(むよう): useless, futility, needlessness, unnecessariness<br>用件(ようけん): business<br>用紙(ようし): blank form<br>用品(ようひん): articles, supplies, parts<br>用法(ようほう): directions, rules of use<br>濫用(らんよう): abuse, misuse, misappropriation, using to excess<br>引用(いんよう): quotation, citation<br>応用(おうよう): application, put to practical use<br>活用(かつよう): conjugation, practical use<br>器用(きよう): skillful, handy<br>実用(じつよう): practical use, utility<br>信用(しんよう): confidence, dependence, credit, faith, reliance, belief, credence<br>使用(しよう): use, employment<br>通用(つうよう): popular use, circulation<br>適用(てきよう): applying<br>日用品(にちようひん): daily necessities<br>費用(ひよう): cost, expense<br>用いる(もちいる): use, make use of<br>用語(ようご): term, terminology<br>用心(ようじん): care, precaution, caution<br>用途(ようと): use, usefulness<br>用(よう): business, errand<br>用意(ようい): prepare<br>用事(ようじ): business, errand<br>利用(りよう): use",用いる (もち.いる),쓸 용
1266,庸,,"To live a comfortable life, single men need only a cave for living, a rake for cleaning and a screwdriver for fixing.","When I first moved in to my new cave, all I had was a bed (see bed (#592)). But now I´ve settled in, got myself a few handy things like a rake and a screwdriver, and made myself more comfortable.",ヨウ,,,,떳떳할 용/쓸 용
1267,備,,Mr. T wants to climb up and pick the flowers at the top of the cliff. He equips himself with screwdrivers to use as climbing spikes to reach the top of the cliff. Imagine a large AMMO belt full of philips screwdrivers instead of bullets.,"An RPG where you´re using Mr T as a character. Before you enter a battle, you equip the flower cliff screwdriver. This is a small screwdriver obtained at the bottom of a cliff that, when used in battle, shoots out pink flowers. When they touch the ground in front of the enemy, they create a massive cliff, and the ground under the enemy falls away into the sea. Picture being at the item select menu and EQUIPping this item just before facing a tough boss.",ビ,そな.える、そな.わる、つぶさ.に,"軍備(ぐんび): armaments, military preparations<br>守備(しゅび): defense<br>装備(そうび): equipment<br>備え付ける(そなえつける): to provide, to furnish, to equip, to install<br>備える(そなえる): to furnish, to provide for, to equip, to install, to have ready, to prepare for, to possess, to have, to be endowed with, to be armed with<br>備わる(そなわる): to be furnished with, to be endowed with, to possess, to be among, to be one of, to be possessed of<br>警備(けいび): defense, guard, policing, security<br>整備(せいび): adjustment, completion, consolidation<br>設備(せつび): equipment, device, facilities, installation<br>予備(よび): preparation, preliminaries, reserve, spare<br>準備(じゅんび): prepare","備える (そな.える), 備わる (そな.わる)",갖출 비
1268,昔,,"Once upon a time, the children were forced to eat their salad every day.","For those who don´t know the expression, ""salad days"" means the time of one´s youth. (originally from Shakespeare´s Antony and Cleopatra - see http://en.wikipedia.org/wiki/Salad_days). I suspect Heisig chose ""salad"" as the name for the radical just for this phrase...",セキ、シャク,むかし,"昔(むかし): old time, before, ago","昔日 (むかしにち), 昔年 (むかしねん), 昔時 (むかしとき), 昔 (むかし)",예 석
1269,錯,,"A long time ago, people of the world got confused because there were so many kinds of Metal coins. today we only have the euro.","Once upon a time, it was thought that the ancient ""art"" of alchemy could transform anything into gold. At that time, people were obviously confused about the difference between reality and myth. (Arguably people are still as confused as ever, just about different things now.).",サク、シャク,,"錯誤(さくご): mistake<br>錯覚(さっかく): optical illusion, hallucination",,"어긋날 착, 둘 조"
1270,借,,"Once upon a time I let Mr T borrow my salad bowl, but he won´t give it back. ""This be mine now, foo!"".","Mr. T borrowed a copy of Cinderella and won´t give it back. He keeps watching it over and over again, trying to figure out how the Fairy Godmother does her magic.",シャク,か.りる,"借り(かり): borrowing, debt, loan<br>拝借(はいしゃく): borrowing<br>借金(しゃっきん): debt, loan, liabilities<br>借りる(かりる): borrow, hire, rent, buy on credit",借りる (か.りる),빌 차/빌릴 차
1271,惜,,What a pity! My state of mind when i think of the opportunities I missed from once upon a time.,"Data says ""What a pity"" when he hears that once upon a time there were no robots.",セキ,お.しい、お.しむ,"惜しむ(おしむ): to be frugal, to value, to regret<br>惜しい(おしい): regrettable, disappointing, precious","惜しい (お.しい), 惜しむ (お.しむ)",아낄 석
1272,措,,"Long ago our ancestors set aside the use of fingers and began to use cutlery. (Raichu,11-7-2006) The way I remember it´s 昔 once upon a time (#1184) rather than 旧 olden times (#35) is that they began to use cutlery to eat salad. (I also think about how when you visit the Medieval Times theme park, which is set in Once upon a time, their gimmick is that you eat with your fingers.).","Once upon a time... Oh hell, you´re just too old for this. You close your fairy tale book and set it aside, pushing it away with your fingers.",ソ,お.く,"措置(そち): measure, step",,"둘 조, 섞을 착, 잡을 책, 찌를 척"
1273,散,,"The taskmaster is dissatisfied with the meal she´s served, and scatters the salad & meat across the floor for the servants to clean up.","Perhaps you´ve heard of Nyotaimori or Nantaimori (http://en.wikipedia.org/wiki/Nyotaimori) in which sushi is ate from the flesh of a naked person, the story comes easily. Scatter salad over the flesh of the taskmaster in preperation for some nantaimori :).",サン,ち.る、ち.らす、-ち.らす、ち.らかす、ち.らかる、ばら,"拡散(かくさん): scattering, diffusion<br>散蒔く(ばらまく): to disseminate, to scatter, to give money freely<br>分散(ぶんさん): dispersion, decentralization, variance (statistics)<br>解散(かいさん): breakup, dissolution<br>散らかす(ちらかす): scatter around, leave untidy<br>散らかる(ちらかる): be in disorder, lie scattered around<br>散らす(ちらす): scatter, disperse, distribute<br>散る(ちる): to fall, scatter<br>散歩(さんぽ): walk, stroll","散らかす (ち.らかす), 散らかる (ち.らかる), 散らす (ち.らす), 散る (ち.る)",흩을 산
1274,廿,,"A generation is 30, one stroke less is twenty.",Ten plus ten is twenty (see generation (#28)).,ジュウ、ニュウ,にじゅう,,,
1275,庶,,"Commoners have to huddle in caverns around a campfire, while higher class people get heating and central air conditioning in a hotel.","If you are so poor that you are a commoner, you will have to live twenty commoners to a cavern, with only one fire for everyone to share.",ショ,,"庶民(しょみん): masses, common people<br>庶務(しょむ): general affairs",,여러 서
1276,遮,,The commoners are revolting! We must intercept them on the road before they reach the castle!,"If don´t want your secret message to be intercepted, make sure your deliveryman is dressed as a commoner while traveling on the road.",シャ,さえぎ.る,"遮る(さえぎる): to interrupt, to intercept, to obstruct",遮る (さえぎ.る),"가릴 차, 이 저"
1277,席,,Remember those poor commoners huddled in groups of 20 in a cave? The only thing they had for a seat was some old toweling (while their lords could recline on luxurious couches).,"You´re tired from walking the tour at this cavern and there´s no benches to sit down on, so you take a towel and sling it up into a hammock-like seat using the stalagmites. (Big no-no).",セキ,むしろ,"着席(ちゃくせき): sit down, seat<br>客席(きゃくせき): guest seating<br>欠席(けっせき): absence, non-attendance<br>座席(ざせき): seat<br>出席(しゅっせき): attend<br>席(せき): seat",,자리 석
1278,度,,"The cavern refugees are so poor that they can´t afford thermometers. So, the menfolk expose their crotches inside the cavern, and approximate the temperature in degrees from how shrivelled everything looks downstairs...",The cave is twenty degrees cooler than the outdoors. Twenty male crotches experience shrinkage.,ド、ト、タク,たび、-た.い,"お目出度う(おめでとう): (ateji) (int) (uk) Congratulations!, an auspicious occasion!<br>感度(かんど): sensitivity, severity (quake)<br>屹度(きっと): (uk) surely, undoubtedly, certainly, without fail, sternly, severely<br>進度(しんど): progress<br>度々(たびたび): often, repeatedly, frequently<br>恰度(ちょうど): just, right, exactly<br>程度(ていど): degree, amount, grade, standard, of the order of (following a number)<br>度忘れ(どわすれ): lapse of memory, forget for a moment<br>密度(みつど): density<br>一度に(いちどに): all at once<br>緯度(いど): latitude (geography)<br>温度(おんど): temperature<br>角度(かくど): angle<br>加速度(かそくど): acceleration<br>経度(けいど): longitude<br>限度(げんど): limit, bounds<br>高度(こうど): altitude, height, advanced<br>支度(したく): preparation<br>湿度(しつど): level of humidity<br>制度(せいど): system, institution, organization<br>速度(そくど): speed, velocity, rate<br>態度(たいど): attitude, manner<br>度(たび): times (three times, etc.), degree<br>適度(てきど): moderate<br>度(ど): time (occurrence), system<br>年度(ねんど): year, fiscal year, school year, term<br>濃度(のうど): concentration, brightness<br>毎度(まいど): each time, common service-sector greeting<br>一度(いちど): once, one time<br>今度(こんど): next time","度胸 (どきょう), 制度 (せいど), 限度 (げんど), 法度 (ほうど), 度 (たび)","법도 도, 헤아릴 탁"
1279,渡,,"This particular form of transit is a ferry (one of the actual meanings of this character). Naturally it can only cross the water if it´s not frozen, so the temperature must be above 0 degrees.","The transit system in Tokyo is one of the best in the wrold, but why is it that when it is 35 degrees outside, it is about 2 degrees on the train? Or when it is 2 degrees outside, it is 35 degrees inside the train. This degree of difference means I am always sweating then getting the chills! I think I caught a fever!",ト,わた.る、-わた.る、わた.す,"橋渡し(はしわたし): bridge building, mediation<br>見渡す(みわたす): to look out over, to survey (scene), to take an extensive view of<br>渡り鳥(わたりどり): migratory bird, bird of passage<br>渡す(わたす): pass over, hand over<br>渡る(わたる): cross over, go across","渡す (わた.す), 渡る (わた.る)",건널 도
1280,奔,,"Hustle and bustle = a big St. Bernard dog frisking about in a haystack, knocking it down and spreading the hay about, after the field hands just stacked it up.","A bustle is also the name for the big wire-framed skirts that women used to wear. Here´s a St. Bernard dog jammed ass-first into the top of a haystack, looking like some kind of proper Victorian-era lady as he struggles to get out.",ホン,はし.る,,,달릴 분
1281,噴,,History of Pompei: An unexpect eruption and from the mouths of the volcano come lava that threatens the farmers collecting haystacks in the fields and the fisherman catching shells on the coast.,"A bit nasty (but makes the whole thing much easier to remember) is to take the right side and call it a bearded clam. For erupt, you can make your own story about the mouth/opening on the left.",フン,ふ.く,"噴出(ふんしゅつ): spewing, gushing, spouting, eruption, effusion<br>噴火(ふんか): eruption<br>噴水(ふんすい): water fountain",噴く (ふ.く),뿜을 분
1282,墳,,After the eruption all is a tomb. The soil has covered the remains of the farmers gathering haystacks and of the fisherman collecting shells.,"Using soil and hay to make bricks, the Egyptians built the pyramids to entomb the Pharaohs along with all of their money.",フン,,,,무덤 분
1283,憤,,"Note: this word in Japanese has the idea of ""indignant"". So aroused here refers to being aroused because of anger over some unjust or wrong act, unfairness etc. It doesn´t seem to carry a meaning associated with arousal in the sense of sex or pleasure. So, my story: think of the angry state of mind aroused at finding all your clams buried under your haystack stolen, gone!",Data was aroused/indignant when he saw what the volcano had done to the farmers building their haystacks and the fishermen collecting their shells . The tragedy of it all aroused him so much he didn´t even notice he was feeling emotion.,フン,いきどお.る,"憤慨(ふんがい): indignation, resentment",憤る (いきどお.る),분할 분
1284,焼,,"Ah, there´s no better way to bake a pizza than an oven fueled by a burning strawman. And if you listen carefully, there are stifled strawman screams coming from the kitchen. Think of this image: http://users.mtrx.net/funnypics/content/-rdm1-ABCD1234-rdm1-/2005/2005-08-23-0002/Doughboy.jpg.",Too lofty (#2095)尭 a career choice for the strawman becoming a baker. He was fired soon after starting his first shift. Literally!...　　　RTK2:　ショウ　全焼　ぜんしょう(entirely destroyed by fire).,ショウ,や.く、や.き、や.き-、-や.き、や.ける,"燃焼(ねんしょう): burning, combustion<br>日焼け(ひやけ): sunburn<br>夕焼け(ゆうやけ): sunset<br>焼く(やく): bake, grill<br>焼ける(やける): be burned","焼く (や.く), 焼ける (や.ける)",불사를 소
1285,暁,,The sun rising beside a straw man in a corn field is a classic cartoon depiction of daybreak.,The first person to see the sun at daybreak is of course the straw man who stands outside all day.,ギョウ、キョウ,あかつき、さと.る,,暁 (あかつき),새벽 효
1286,半,,"Imagine karate chopping the number three in half with a WALKING STICK and pausing the picture just as the first ""board"" breaks.","I think of this as a pictograph, there are three boards to cut, the first one is already in half and there are still two more to go.",ハン,なか.ば,"半端(はんぱ): remnant, fragment, incomplete set, fraction, odd sum, incompleteness<br>過半数(かはんすう): majority<br>大半(たいはん): majority, mostly, generally<br>半ば(なかば): middle, half, semi, halfway, partly<br>半径(はんけい): radius<br>半島(はんとう): peninsula<br>半(はん): half<br>半分(はんぶん): half",半ば (なか.ば),반 반
1287,伴,,"The person who is your consort is most commonly ""your other half"".",Mr. T wants to splits himself in half so he can be his own CONSORT.,ハン、バン,ともな.う,"伴う(ともなう): to accompany, to bring with, to be accompanied by, to be involved in","同伴 (どうはん), 随伴 (ずいはん), 伴う (ともな.う)",짝 반
1288,畔,,A PADDY-RIDGE divides the RICE FIELD in HALF.,"Think about a large rice field as a big square. Then you draw a line down the middle, halving it into two. Then you draw a line across the middle, halving it again into four... These halvings are paddy-ridges that separate the rice field into separate sections. I dunno the reason why, but that´s how it´s done.",ハン,あぜ、くろ、ほとり,,,밭두둑 반/배반할 반
1289,判,,"In the bible, King Solomon´s JUDGMENT was admired not by saying to cut the baby in HALF with the SWORD, but that it revealed who the true mother was.",It takes good judgement to cut things in exactly half with a saber.,ハン、バン,わか.る,"審判(しんばん): refereeing, trial, judgement, umpire, referee<br>判(はん): seal, stamp, monogram signature, judgment<br>判(ばん): size (of paper or books)<br>判決(はんけつ): judicial decision, judgement, sentence, decree<br>判定(はんてい): judgement, decision, award, verdict<br>裁判(さいばん): trial, judgement<br>審判(しんぱん): refereeing, trial, judgement, umpire, referee<br>判子(はんこ): seal (used for signature)<br>判事(はんじ): judge, judiciary<br>判断(はんだん): judgement, decision, adjudication, conclusion, decipherment, divination<br>批判(ひはん): criticism, judgement, comment<br>評判(ひょうばん): fame, reputation, popularity, arrant","判定 (はんてい), 判明 (はんめい), 裁判 (さいばん)",판단할 판
1291,券,,"Entering the movie, the dude asks for your ticket, so he can tear it in half. He looks at you funny when you hand him a ticket already torn in half. He quietly tears the stub into quarters after you show him your dagger with a smile.","In Japan, the JR railway ju-hachi-kippu seasonal discount ticket can be cut into quarters with a dagger and shared with your friends. (its actually sort-of true).",ケン,,"旅券(りょけん): passport<br>回数券(かいすうけん): book of tickets<br>券(けん): ticket, coupon, bond, certificate<br>定期券(ていきけん): commuter pass, season ticket",,문서 권
1292,巻,,"At a mysterious bazaar, you happen to come across something interesting: a rolled-up scroll for only 25¢. You buy it up impulsively until you realize that the powerful spell contained within is cursed by a poisonous snake. If you try to cast this spell, the snake will pop out of nowhere and bite you! Hrmph. No wonder it was so cheap...",How to make snake maki: Take a snake. Roll it up in rice and nori (seaweed paper) like a scroll. Cut into quarters and serve on a wooden geta with ginger and wasabi.,カン、ケン,ま.く、まき、ま.き,"取り巻く(とりまく): to surround, to circle, to enclose<br>巻(まき): volume<br>寝巻(ねまき): sleep-wear, nightclothes, pyjamas, nightgown, nightdress<br>巻く(まく): wind, coil, roll","巻き (ま.き), 巻く (ま.く)",쇠뇌 권
1293,圏,,"I assosiate scrolls with spell casting, the efect of this spell is pent in a certain sphere of influence, outside it no damage is done.","[RPG] You´re fighting a powerful enemy. Your mage uses a scroll/quartersnake of protection, and he´s pent in a sphere of protection.",ケン,かこ.い,"圏(けん): sphere, circle, range",,우리 권
1294,勝,,After your VICTORY cut your enemy´s FLESH into QUARTERs to show your POWER.,"After England´s victory over Scottish rebel William Wallace, they had his flesh drawn and quartered and then sent around Britain to demonstrate their power.",ショウ,か.つ、-が.ち、まさ.る、すぐ.れる、かつ,"決勝(けっしょう): decision of a contest, finals (in sports)<br>勝負(しょうぶ): victory or defeat, match, contest, game, bout<br>勝利(しょうり): victory, triumph, conquest, success, win<br>勝る(まさる): to excel, to surpass, to outrival<br>勝ち(かち): win, victory<br>勝敗(しょうはい): victory or defeat, issue (of battle)<br>優勝(ゆうしょう): overall victory, championship<br>勝つ(かつ): to win","勝つ (か.つ), 勝る (まさ.る)",이길 승
1295,藤,,"According to legend, the great Ogaki wisteria tree grew and flowered from magical rice grains that were planted under the quarter moon.","The wisteria is a type of hanging vine covered with flowers. By the light of the quarter moon, the flowers look like clusters of rice grains.",トウ、ドウ,ふじ,,藤 (ふじ),등나무 등
1296,謄,,Sending a facsimile to the moon can be problematic only a quarter of the words actually get there.,"As a prank, a guy sits with his butt flesh on the facsimile machine, inserts a quarter, and tries to fax it to his boss. However the facsimile machine has pattern recognition technology and instead of an image of his flesh, it just transmits the word ""asshole"". Don´t forget it´s flesh, not words, on the left side; the flesh image gets transformed into words.",トウ,,,,베낄 등
1297,片,,Fuaburisu´s pictograph of a man kneeling and presenting the ring to his future wife is a one-sided version of the story. Others say he was giving her the finger.,"Taking the keyword in the sense of only one part of a whole, I see this as a pictograph of a man kneeling and presenting the ring to his future wife (I couldn´t see any trees or branches in there).",ヘン,かた-、かた,"片思い(かたおもい): unrequited love<br>片言(かたこと): a smattering, talk like a baby, speak haltingly<br>片付け(かたづけ): tidying up, finishing<br>鉄片(てっぺん): iron scraps<br>片付く(かたづく): be put in order, be put to rights, be disposed of, be solved, be finished, be married (off)<br>片道(かたみち): one-way (trip)<br>片寄る(かたよる): be one-sided, partial, prejudiced, biased, lean, be inclined<br>破片(はへん): fragment, splinter, broken piece<br>片付ける(かたづける): tidy up<br>片仮名(かたかな): katakana",片 (かた),조각 편
1298,版,,"Before the advent of printers in Japan, typewriters couldn´t be built as they were in the west due to how many kanji there are. Lots of small printing blocks had to be used instead. One side of the printing block would have a mirrored (anti) image of the kanji. This is true.","Nazi propaganda. Picture the printing blocks producing very one-sided (Aryan), anti-Jewish propaganda spreading posters to hang around town.",ハン,,初版(しょはん): first edition<br>絶版(ぜっぱん): out of print<br>版(はん): edition<br>版画(はんが): art print<br>出版(しゅっぱん): publication,,판목 판
1299,之,"* In order to give this kanji a more concrete meaning when it is used as a primitive element, think of it as referring to <i>building blocks</i> with the hiragana written on them, much the same as the A-B-C blocks you played with as a child.","Of all the kanji, this is the only one 之orro can write.",The Z of Zorro (and yes he has a hat).,シ,の、これ、おいて、ゆく、この,,,갈 지
1300,乏,,"Children in complete destitution have no hope of ever getting toys to play with, so when they find even a tiny drop of a building block they are overjoyed.",Just one drop (of alcohol) and he starts walking in zig-zags – no wonder Zorro´s living in destitution. (Note: As a primitive let 之 be Zorro or Zig-Zag: it´s pictographic).,ボウ,とぼ.しい、とも.しい,"窮乏(きゅうぼう): poverty<br>欠乏(けつぼう): want, shortage, famine<br>乏しい(とぼしい): meagre, scarce, limited, destitute, hard up, scanty, poor<br>貧乏(びんぼう): poverty, destitute, poor",乏しい (とぼ.しい),모자랄 핍
1301,芝,,Artificial turf made easy: flowers stuck on top of building blocks that you can place anywhere.,"Zorro, with a flower between his teeth for the ladies, defends his turf against evildoers. ""This is my turf! And this...is for the lady."".",シ,しば,"芝(しば): lawn, sod, turf<br>芝居(しばい): play, drama<br>芝生(しばふ): lawn",芝 (しば),지초 지
1302,不,,"[Smithsonian] Scene: Mr. T hanging from the ceiling being tortured. He is asked if he is going to talk. Spitting (a drop of saliva) in the torturer´s face, he says ""Negative"".",One below zero is a negative number.,フ、ブ,,"不意(ふい): sudden, abrupt, unexpected, unforeseen<br>不可欠(ふかけつ): indispensable, essential<br>不吉(ふきつ): ominous, sinister, bad luck, ill omen, inauspiciousness<br>不況(ふきょう): recession, depression, slump<br>不景気(ふけいき): business recession, hard times, depression, gloom, sullenness, cheerlessness<br>不在(ふざい): absence<br>不山戯る(ふざける): to romp, to gambol, to frolic, to joke, to make fun of, to flirt<br>不順(ふじゅん): irregularity, unseasonableness<br>不振(ふしん): dullness, depression, slump, stagnation<br>不審(ふしん): incomplete understanding, doubt, question, distrust, suspicion, strangeness, infidelity<br>不調(ふちょう): bad condition, not to work out (ie a deal), disagreement, break-off, disorder, slump, out of form<br>不当(ふとう): injustice, impropriety, unreasonableness, undeservedness, unfair, invalid<br>不動産(ふどうさん): real estate<br>不評(ふひょう): bad reputation, disgrace, unpopularity<br>不便(ふびん): pity, compassion<br>不服(ふふく): dissatisfaction, discontent, disapproval, objection, complaint, protest, disagreement<br>不明(ふめい): unknown, obscure, indistinct, uncertain, ambiguous, ignorant, lack of wisdom, anonymous, unidentified<br>不良(ふりょう): badness, delinquent, inferiority, failure<br>不味い(まずい): unappetising, unpleasant (taste appearance situation), ugly, unskilful, awkward, bungling, unwise, untimely<br>不安(ふあん): anxiety, uneasiness, insecurity, suspense<br>不運(ふうん): unlucky, misfortune, bad luck, fate<br>不可(ふか): wrong, bad, improper, unjustifiable, inadvisable<br>不規則(ふきそく): irregularity, unsteadiness, disorderly<br>不潔(ふけつ): unclean, dirty, filthy, impure<br>不幸(ふこう): unhappiness, sorrow, misfortune, disaster, accident, death<br>不思議(ふしぎ): wonder, miracle, strange, mystery, marvel, curiosity<br>不自由(ふじゆう): discomfort, disability, inconvenience, destitution<br>不正(ふせい): injustice, unfairness, iniquity, impropriety, irregularity, dishonesty, illegality<br>不足(ふそく): insufficiency, shortage, deficiency, lack<br>不通(ふつう): suspension, interruption, stoppage, tie-up, cessation<br>不平(ふへい): complaint, discontent, dissatisfaction<br>不満(ふまん): dissatisfaction, displeasure, discontent, complaints, unhappiness<br>不利(ふり): disadvantage, handicap, unfavorable, drawback<br>不便(ふべん): inconvenience","不当 (ふとう), 不利 (ふり), 不賛成 (ふさんせい)","아닐 부, 아닐 불, 클 비"
1303,否,,"To distinguish between 否 negate, and 不 negative (#1217): Note that negate contains 口, which is a kind of gate.",Negative mouths negate everything.,ヒ,いな、いや,"拒否(きょひ): denial, veto, rejection, refusal<br>否決(ひけつ): rejection, negation, voting down<br>否(いや): no, nay, yes, well<br>否定(ひてい): negation, denial, repudiation",否 (いな),"아닐 부, 막힐 비"
1304,杯,,"The maple tree is very negative about it, but the farmer still collects cupfuls of maple syrup from it.",A few cupfuls of sake can create a very negative situation. Like smashing into that tree...　　RTK2:　ハイ　一杯　いっぱい(one cupful).,ハイ,さかずき,杯(さかずき): wine cups<br>乾杯(かんぱい): toast (drink),杯 (さかずき),잔 배
1305,矢,,Zeus ran out of lightning bolts and has to drop darts from the heavens.,Do not mistake with LOSE 失.,シ,や,"矢(や): arrow<br>矢っ張り(やっぱり): also, as I thought, still, in spite of, absolutely<br>矢印(やじるし): directing arrow",矢 (や),화살 시
1306,矯,,"Angels have now been given a powerful tool to rectify human behavior instantly, without delay - they have been allowed to drop darts on those who misbehave... spare the dart and spoil the man...","The darts of the angel Cupid are supposed to bring people joy, but usually just make things a lot worse. Here we see another angel flying around shooting people with the anti-darts (antidote), to rectify the situation.",キョウ,た.める,,矯める (た.める),바로잡을 교
